doc_id,source_event_id,target_event_id,relation,basis,confidence,source_trigger,target_trigger
wn-0293,wn-0293:0:8,wn-0293:12:312,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:0:8,wn-0293:13:348,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:0:8,wn-0293:15:413,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:0:8,wn-0293:16:428,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:0:8,wn-0293:17:470,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:0:8,wn-0293:18:489,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:2:49,wn-0293:2:58,AFTER,discourse_cue,0.5,launch,launches
wn-0293,wn-0293:2:49,wn-0293:3:74,BEFORE,document_order,0.3,launch,Launch
wn-0293,wn-0293:2:49,wn-0293:3:92,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:6:147,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:8:172,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:8:175,BEFORE,document_order,0.3,launch,delayed
wn-0293,wn-0293:2:49,wn-0293:8:183,BEFORE,document_order,0.3,launch,delays
wn-0293,wn-0293:2:49,wn-0293:8:190,BEFORE,document_order,0.3,launch,launching
wn-0293,wn-0293:2:49,wn-0293:8:200,BEFORE,document_order,0.3,launch,failure
wn-0293,wn-0293:2:49,wn-0293:8:205,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:10:234,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:2:49,wn-0293:10:248,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:2:49,wn-0293:11:259,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:11:278,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:12:312,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:49,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:2:58,wn-0293:3:74,BEFORE,document_order,0.3,launches,Launch
wn-0293,wn-0293:2:58,wn-0293:3:92,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:6:147,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:8:172,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:8:175,BEFORE,document_order,0.3,launches,delayed
wn-0293,wn-0293:2:58,wn-0293:8:183,BEFORE,document_order,0.3,launches,delays
wn-0293,wn-0293:2:58,wn-0293:8:190,BEFORE,document_order,0.3,launches,launching
wn-0293,wn-0293:2:58,wn-0293:8:200,BEFORE,document_order,0.3,launches,failure
wn-0293,wn-0293:2:58,wn-0293:8:205,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:10:234,BEFORE,document_order,0.3,launches,launched
wn-0293,wn-0293:2:58,wn-0293:10:248,BEFORE,document_order,0.3,launches,launched
wn-0293,wn-0293:2:58,wn-0293:11:259,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:11:278,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:12:312,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:13:348,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:15:413,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:16:428,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:17:470,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:2:58,wn-0293:18:489,BEFORE,document_order,0.3,launches,launch
wn-0293,wn-0293:3:74,wn-0293:3:92,AFTER,discourse_cue,0.5,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:6:147,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:8:172,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:8:175,BEFORE,document_order,0.3,Launch,delayed
wn-0293,wn-0293:3:74,wn-0293:8:183,BEFORE,document_order,0.3,Launch,delays
wn-0293,wn-0293:3:74,wn-0293:8:190,BEFORE,document_order,0.3,Launch,launching
wn-0293,wn-0293:3:74,wn-0293:8:200,BEFORE,document_order,0.3,Launch,failure
wn-0293,wn-0293:3:74,wn-0293:8:205,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:10:234,BEFORE,document_order,0.3,Launch,launched
wn-0293,wn-0293:3:74,wn-0293:10:248,BEFORE,document_order,0.3,Launch,launched
wn-0293,wn-0293:3:74,wn-0293:11:259,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:11:278,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:12:312,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:13:348,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:15:413,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:16:428,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:17:470,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:74,wn-0293:18:489,BEFORE,document_order,0.3,Launch,launch
wn-0293,wn-0293:3:92,wn-0293:6:147,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:8:172,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:8:175,BEFORE,document_order,0.3,launch,delayed
wn-0293,wn-0293:3:92,wn-0293:8:183,BEFORE,document_order,0.3,launch,delays
wn-0293,wn-0293:3:92,wn-0293:8:190,BEFORE,document_order,0.3,launch,launching
wn-0293,wn-0293:3:92,wn-0293:8:200,BEFORE,document_order,0.3,launch,failure
wn-0293,wn-0293:3:92,wn-0293:8:205,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:10:234,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:3:92,wn-0293:10:248,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:3:92,wn-0293:11:259,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:11:278,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:12:312,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:3:92,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:8:172,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:8:175,BEFORE,document_order,0.3,launch,delayed
wn-0293,wn-0293:6:147,wn-0293:8:183,BEFORE,document_order,0.3,launch,delays
wn-0293,wn-0293:6:147,wn-0293:8:190,BEFORE,document_order,0.3,launch,launching
wn-0293,wn-0293:6:147,wn-0293:8:200,BEFORE,document_order,0.3,launch,failure
wn-0293,wn-0293:6:147,wn-0293:8:205,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:10:234,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:6:147,wn-0293:10:248,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:6:147,wn-0293:11:259,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:11:278,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:12:312,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:6:147,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:8:175,SIMULTANEOUS,resolved_time,0.85,launch,delayed
wn-0293,wn-0293:8:172,wn-0293:8:183,SIMULTANEOUS,resolved_time,0.85,launch,delays
wn-0293,wn-0293:8:172,wn-0293:8:190,SIMULTANEOUS,resolved_time,0.85,launch,launching
wn-0293,wn-0293:8:172,wn-0293:8:200,BEFORE,resolved_time,0.75,launch,failure
wn-0293,wn-0293:8:172,wn-0293:8:205,BEFORE,resolved_time,0.75,launch,launch
wn-0293,wn-0293:8:172,wn-0293:10:234,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:8:172,wn-0293:10:248,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:8:172,wn-0293:11:259,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:11:278,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:12:312,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:172,wn-0293:18:489,BEFORE,resolved_time,0.75,launch,launch
wn-0293,wn-0293:8:175,wn-0293:8:183,SIMULTANEOUS,resolved_time,0.85,delayed,delays
wn-0293,wn-0293:8:175,wn-0293:8:190,SIMULTANEOUS,resolved_time,0.85,delayed,launching
wn-0293,wn-0293:8:175,wn-0293:8:200,BEFORE,resolved_time,0.75,delayed,failure
wn-0293,wn-0293:8:175,wn-0293:8:205,BEFORE,resolved_time,0.75,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:10:234,BEFORE,document_order,0.3,delayed,launched
wn-0293,wn-0293:8:175,wn-0293:10:248,BEFORE,document_order,0.3,delayed,launched
wn-0293,wn-0293:8:175,wn-0293:11:259,BEFORE,document_order,0.3,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:11:278,BEFORE,document_order,0.3,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:12:312,BEFORE,document_order,0.3,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:13:348,BEFORE,document_order,0.3,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:15:413,BEFORE,document_order,0.3,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:16:428,BEFORE,document_order,0.3,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:17:470,BEFORE,document_order,0.3,delayed,launch
wn-0293,wn-0293:8:175,wn-0293:18:489,BEFORE,resolved_time,0.75,delayed,launch
wn-0293,wn-0293:8:183,wn-0293:8:190,SIMULTANEOUS,resolved_time,0.85,delays,launching
wn-0293,wn-0293:8:183,wn-0293:8:200,BEFORE,resolved_time,0.75,delays,failure
wn-0293,wn-0293:8:183,wn-0293:8:205,BEFORE,resolved_time,0.75,delays,launch
wn-0293,wn-0293:8:183,wn-0293:10:234,BEFORE,document_order,0.3,delays,launched
wn-0293,wn-0293:8:183,wn-0293:10:248,BEFORE,document_order,0.3,delays,launched
wn-0293,wn-0293:8:183,wn-0293:11:259,BEFORE,document_order,0.3,delays,launch
wn-0293,wn-0293:8:183,wn-0293:11:278,BEFORE,document_order,0.3,delays,launch
wn-0293,wn-0293:8:183,wn-0293:12:312,BEFORE,document_order,0.3,delays,launch
wn-0293,wn-0293:8:183,wn-0293:13:348,BEFORE,document_order,0.3,delays,launch
wn-0293,wn-0293:8:183,wn-0293:15:413,BEFORE,document_order,0.3,delays,launch
wn-0293,wn-0293:8:183,wn-0293:16:428,BEFORE,document_order,0.3,delays,launch
wn-0293,wn-0293:8:183,wn-0293:17:470,BEFORE,document_order,0.3,delays,launch
wn-0293,wn-0293:8:183,wn-0293:18:489,BEFORE,resolved_time,0.75,delays,launch
wn-0293,wn-0293:8:190,wn-0293:8:200,BEFORE,resolved_time,0.75,launching,failure
wn-0293,wn-0293:8:190,wn-0293:8:205,BEFORE,resolved_time,0.75,launching,launch
wn-0293,wn-0293:8:190,wn-0293:10:234,BEFORE,document_order,0.3,launching,launched
wn-0293,wn-0293:8:190,wn-0293:10:248,BEFORE,document_order,0.3,launching,launched
wn-0293,wn-0293:8:190,wn-0293:11:259,BEFORE,document_order,0.3,launching,launch
wn-0293,wn-0293:8:190,wn-0293:11:278,BEFORE,document_order,0.3,launching,launch
wn-0293,wn-0293:8:190,wn-0293:12:312,BEFORE,document_order,0.3,launching,launch
wn-0293,wn-0293:8:190,wn-0293:13:348,BEFORE,document_order,0.3,launching,launch
wn-0293,wn-0293:8:190,wn-0293:15:413,BEFORE,document_order,0.3,launching,launch
wn-0293,wn-0293:8:190,wn-0293:16:428,BEFORE,document_order,0.3,launching,launch
wn-0293,wn-0293:8:190,wn-0293:17:470,BEFORE,document_order,0.3,launching,launch
wn-0293,wn-0293:8:190,wn-0293:18:489,BEFORE,resolved_time,0.75,launching,launch
wn-0293,wn-0293:8:200,wn-0293:8:205,SIMULTANEOUS,resolved_time,0.75,failure,launch
wn-0293,wn-0293:8:200,wn-0293:10:234,BEFORE,document_order,0.3,failure,launched
wn-0293,wn-0293:8:200,wn-0293:10:248,BEFORE,document_order,0.3,failure,launched
wn-0293,wn-0293:8:200,wn-0293:11:259,BEFORE,document_order,0.3,failure,launch
wn-0293,wn-0293:8:200,wn-0293:11:278,BEFORE,document_order,0.3,failure,launch
wn-0293,wn-0293:8:200,wn-0293:12:312,BEFORE,document_order,0.3,failure,launch
wn-0293,wn-0293:8:200,wn-0293:13:348,BEFORE,document_order,0.3,failure,launch
wn-0293,wn-0293:8:200,wn-0293:15:413,BEFORE,document_order,0.3,failure,launch
wn-0293,wn-0293:8:200,wn-0293:16:428,BEFORE,document_order,0.3,failure,launch
wn-0293,wn-0293:8:200,wn-0293:17:470,BEFORE,document_order,0.3,failure,launch
wn-0293,wn-0293:8:200,wn-0293:18:489,BEFORE,resolved_time,0.75,failure,launch
wn-0293,wn-0293:8:205,wn-0293:10:234,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:8:205,wn-0293:10:248,BEFORE,document_order,0.3,launch,launched
wn-0293,wn-0293:8:205,wn-0293:11:259,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:205,wn-0293:11:278,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:205,wn-0293:12:312,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:205,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:205,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:205,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:205,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:8:205,wn-0293:18:489,BEFORE,resolved_time,0.75,launch,launch
wn-0293,wn-0293:10:234,wn-0293:10:248,BEFORE,discourse_cue,0.5,launched,launched
wn-0293,wn-0293:10:234,wn-0293:11:259,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:234,wn-0293:11:278,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:234,wn-0293:12:312,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:234,wn-0293:13:348,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:234,wn-0293:15:413,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:234,wn-0293:16:428,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:234,wn-0293:17:470,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:234,wn-0293:18:489,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:11:259,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:11:278,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:12:312,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:13:348,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:15:413,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:16:428,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:17:470,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:10:248,wn-0293:18:489,BEFORE,document_order,0.3,launched,launch
wn-0293,wn-0293:11:259,wn-0293:11:278,AFTER,discourse_cue,0.5,launch,launch
wn-0293,wn-0293:11:259,wn-0293:12:312,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:259,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:259,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:259,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:259,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:259,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:278,wn-0293:12:312,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:278,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:278,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:278,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:278,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:11:278,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:12:312,wn-0293:13:348,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:12:312,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:12:312,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:12:312,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:12:312,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:13:348,wn-0293:15:413,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:13:348,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:13:348,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:13:348,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:15:413,wn-0293:16:428,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:15:413,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:15:413,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:16:428,wn-0293:17:470,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:16:428,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0293,wn-0293:17:470,wn-0293:18:489,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:0:29,wn-0294:0:9,BEFORE,discourse_cue,0.5,delayed,launched
wn-0294,wn-0294:0:29,wn-0294:2:84,BEFORE,document_order,0.3,delayed,launch
wn-0294,wn-0294:0:29,wn-0294:2:94,BEFORE,document_order,0.3,delayed,delays
wn-0294,wn-0294:0:29,wn-0294:2:99,BEFORE,document_order,0.3,delayed,launched
wn-0294,wn-0294:0:29,wn-0294:4:129,BEFORE,document_order,0.3,delayed,launch
wn-0294,wn-0294:0:29,wn-0294:5:141,BEFORE,document_order,0.3,delayed,launch
wn-0294,wn-0294:0:29,wn-0294:6:157,BEFORE,document_order,0.3,delayed,launch
wn-0294,wn-0294:0:29,wn-0294:7:168,BEFORE,document_order,0.3,delayed,launch
wn-0294,wn-0294:0:29,wn-0294:7:176,BEFORE,document_order,0.3,delayed,launch
wn-0294,wn-0294:0:29,wn-0294:7:186,BEFORE,document_order,0.3,delayed,launch
wn-0294,wn-0294:0:9,wn-0294:2:84,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:0:9,wn-0294:2:94,BEFORE,document_order,0.3,launched,delays
wn-0294,wn-0294:0:9,wn-0294:2:99,BEFORE,document_order,0.3,launched,launched
wn-0294,wn-0294:0:9,wn-0294:4:129,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:0:9,wn-0294:5:141,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:0:9,wn-0294:6:157,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:0:9,wn-0294:7:168,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:0:9,wn-0294:7:176,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:0:9,wn-0294:7:186,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:2:84,wn-0294:2:94,SIMULTANEOUS,resolved_time,0.9,launch,delays
wn-0294,wn-0294:2:84,wn-0294:2:99,BEFORE,resolved_time,0.8,launch,launched
wn-0294,wn-0294:2:84,wn-0294:4:129,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:2:84,wn-0294:5:141,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:2:84,wn-0294:6:157,BEFORE,resolved_time,0.75,launch,launch
wn-0294,wn-0294:2:84,wn-0294:7:168,BEFORE,resolved_time,0.85,launch,launch
wn-0294,wn-0294:2:84,wn-0294:7:176,BEFORE,resolved_time,0.85,launch,launch
wn-0294,wn-0294:2:84,wn-0294:7:186,BEFORE,resolved_time,0.85,launch,launch
wn-0294,wn-0294:2:94,wn-0294:2:99,BEFORE,resolved_time,0.8,delays,launched
wn-0294,wn-0294:2:94,wn-0294:4:129,BEFORE,document_order,0.3,delays,launch
wn-0294,wn-0294:2:94,wn-0294:5:141,BEFORE,document_order,0.3,delays,launch
wn-0294,wn-0294:2:94,wn-0294:6:157,BEFORE,resolved_time,0.75,delays,launch
wn-0294,wn-0294:2:94,wn-0294:7:168,BEFORE,resolved_time,0.85,delays,launch
wn-0294,wn-0294:2:94,wn-0294:7:176,BEFORE,resolved_time,0.85,delays,launch
wn-0294,wn-0294:2:94,wn-0294:7:186,BEFORE,resolved_time,0.85,delays,launch
wn-0294,wn-0294:2:99,wn-0294:4:129,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:2:99,wn-0294:5:141,BEFORE,document_order,0.3,launched,launch
wn-0294,wn-0294:2:99,wn-0294:6:157,BEFORE,resolved_time,0.75,launched,launch
wn-0294,wn-0294:2:99,wn-0294:7:168,AFTER,resolved_time,0.8,launched,launch
wn-0294,wn-0294:2:99,wn-0294:7:176,AFTER,resolved_time,0.8,launched,launch
wn-0294,wn-0294:2:99,wn-0294:7:186,AFTER,resolved_time,0.8,launched,launch
wn-0294,wn-0294:4:129,wn-0294:5:141,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:4:129,wn-0294:6:157,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:4:129,wn-0294:7:168,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:4:129,wn-0294:7:176,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:4:129,wn-0294:7:186,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:5:141,wn-0294:6:157,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:5:141,wn-0294:7:168,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:5:141,wn-0294:7:176,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:5:141,wn-0294:7:186,BEFORE,document_order,0.3,launch,launch
wn-0294,wn-0294:6:157,wn-0294:7:168,AFTER,resolved_time,0.75,launch,launch
wn-0294,wn-0294:6:157,wn-0294:7:176,AFTER,resolved_time,0.75,launch,launch
wn-0294,wn-0294:6:157,wn-0294:7:186,AFTER,resolved_time,0.75,launch,launch
wn-0294,wn-0294:7:168,wn-0294:7:176,SIMULTANEOUS,resolved_time,0.85,launch,launch
wn-0294,wn-0294:7:168,wn-0294:7:186,SIMULTANEOUS,resolved_time,0.85,launch,launch
wn-0294,wn-0294:7:176,wn-0294:7:186,SIMULTANEOUS,resolved_time,0.85,launch,launch
wn-0295,wn-0295:0:13,wn-0295:1:33,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:0:13,wn-0295:1:53,BEFORE,document_order,0.3,launched,launched
wn-0295,wn-0295:0:13,wn-0295:9:199,AFTER,resolved_time,0.8,launched,launch
wn-0295,wn-0295:0:13,wn-0295:9:208,AFTER,resolved_time,0.8,launched,delayed
wn-0295,wn-0295:0:13,wn-0295:10:228,BEFORE,document_order,0.3,launched,launched
wn-0295,wn-0295:0:13,wn-0295:14:309,AFTER,resolved_time,0.8,launched,launch
wn-0295,wn-0295:0:13,wn-0295:15:328,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:0:13,wn-0295:15:338,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:0:13,wn-0295:16:347,BEFORE,resolved_time,0.75,launched,launch
wn-0295,wn-0295:0:13,wn-0295:17:374,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:0:13,wn-0295:20:484,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:0:13,wn-0295:22:534,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:1:33,wn-0295:1:53,BEFORE,discourse_cue,0.5,launch,launched
wn-0295,wn-0295:1:33,wn-0295:9:199,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:33,wn-0295:9:208,BEFORE,document_order,0.3,launch,delayed
wn-0295,wn-0295:1:33,wn-0295:10:228,BEFORE,document_order,0.3,launch,launched
wn-0295,wn-0295:1:33,wn-0295:14:309,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:33,wn-0295:15:328,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:33,wn-0295:15:338,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:33,wn-0295:16:347,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:33,wn-0295:17:374,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:33,wn-0295:20:484,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:33,wn-0295:22:534,BEFORE,document_order,0.3,launch,launch
wn-0295,wn-0295:1:53,wn-0295:9:199,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:1:53,wn-0295:9:208,BEFORE,document_order,0.3,launched,delayed
wn-0295,wn-0295:1:53,wn-0295:10:228,BEFORE,document_order,0.3,launched,launched
wn-0295,wn-0295:1:53,wn-0295:14:309,BEFORE,document_order,0.3,launched,launch
wn-0295,wn-0295:1:53,wn-0295:15:328,BEFORE,document_order,0.3,launched,launch
