doc_id,sent_id,event_type,trigger_word,agent,patient,time_expr,sentence,event_id,trigger_lemma,trigger_token,agent_key,patient_key,time_key,time_prep,location,location_key,negated,confidence
wn-0081,4,landing,land,,it,August,"The idea for the show originally came from a report McCartney received about ""Good Day Sunshine"" being used to wake astronauts aboard the space shuttle Discovery as it prepared to land in August.",wn-0081:4:113,land,113,,,DATE:August,in,,,False,0.65
wn-0081,6,discovery,find out,,,,"""I was extremely proud to find out that one of my songs was played for Discovery this summer.",wn-0081:6:126,find,126,,,,,,,False,0.55
wn-0082,0,launch,launch,,the Ariane 5 ECA rocket,,The launch of the Ariane 5 ECA rocket has been postponed due to a technical hitch.,wn-0082:0:1,launch,1,,,,,,,True,0.55
wn-0082,0,delay,postponed,,The launch,,The launch of the Ariane 5 ECA rocket has been postponed due to a technical hitch.,wn-0082:0:10,postpone,10,,,,,,,False,0.6
wn-0082,1,launch,launch,,,"November 12th, 2005","The rocket, which has a record payload of 10,000 kg, was due to launch in the 45 minute window opening at 4.35PM (23:45 GMT) on November 12th, 2005 from a base at Kourou, French Guiana.",wn-0082:1:32,launch,32,,,"DATE:November 12th, 2005",on,,,False,0.6
wn-0082,2,launch,launch,,,,Officials have not yet given a new date for launch.,wn-0082:2:68,launch,68,,,,,,,False,0.5
wn-0082,5,failure,disaster,,,2002,"The maiden flight of the Ariane 5 ECA ended in disaster in 2002 when the rocket veered off course over the Atlantic Ocean and self-destructed, dumping two satellites worth 600 million euros into the sea.",wn-0082:5:137,disaster,137,,,DATE:2002,,,,False,0.55
wn-0082,6,launch,launched,,A second flight,"February, 2005","A second flight successfully launched in February, 2005, releasing two satellites into orbit.",wn-0082:6:170,launch,170,,,"DATE:February, 2005",in,,,False,0.65
wn-0083,0,landing,touching down,,,,The Japan Aerospace Exploration Agency has achieved the primary goal of the Hayabusa probe's mission by touching down on the surface of an asteroid in an attempt to collect a sample of what is thought to be the oldest material in the solar system.,wn-0083:0:17,touch,17,,,,,,,False,0.55
wn-0083,1,failure,aborted,,an earlier aborted attempt,,"Despite an earlier aborted attempt, and the apparent loss of an exploratory ""micro rover"", Hayabusa's achievement is significant.",wn-0083:1:50,aborted,50,,,,,,,False,0.55
wn-0083,1,failure,loss,,"an exploratory ""micro rover",,"Despite an earlier aborted attempt, and the apparent loss of an exploratory ""micro rover"", Hayabusa's achievement is significant.",wn-0083:1:56,loss,56,,,,,,,False,0.55
wn-0084,0,delay,delayed,,the much-delayed inaugural launch,Saturday,SpaceX called off the much-delayed inaugural launch of their new Falcon 1 rocket on Saturday from Kwajalein’s Omelek Island launch site.,wn-0084:0:6,delay,6,,,DATE:Saturday,,,,False,0.65
wn-0084,0,launch,launch,,their new Falcon 1 rocket,Saturday,SpaceX called off the much-delayed inaugural launch of their new Falcon 1 rocket on Saturday from Kwajalein’s Omelek Island launch site.,wn-0084:0:8,launch,8,,,DATE:Saturday,,,,False,0.6
wn-0084,0,launch,launch,,,Saturday,SpaceX called off the much-delayed inaugural launch of their new Falcon 1 rocket on Saturday from Kwajalein’s Omelek Island launch site.,wn-0084:0:22,launch,22,,,DATE:Saturday,,,,False,0.55
wn-0084,1,launch,launch,The intent,the U.S. Air Force Academy's FalconSat 2 satellite,,"The intent was to launch the U.S. Air Force Academy's FalconSat 2 satellite, which will monitor plasma interactions with the Earth's upper atmosphere and magnetosphere.",wn-0084:1:29,launch,29,,,,,,,False,0.6
wn-0084,2,launch,launch,,,,"The launch was delayed, then finally cancelled after an oxygen boil-off vent had accidentally been left open.",wn-0084:2:56,launch,56,,,,,,,True,0.5
wn-0084,2,delay,delayed,,The launch,,"The launch was delayed, then finally cancelled after an oxygen boil-off vent had accidentally been left open.",wn-0084:2:58,delay,58,,,,,,,True,0.6
wn-0084,2,failure,cancelled,,,,"The launch was delayed, then finally cancelled after an oxygen boil-off vent had accidentally been left open.",wn-0084:2:62,cancel,62,,,,,,,False,0.55
wn-0084,4,delay,scrub,,,,"A main computer issue, probably serious enough to cause a scrub on its own, was also discovered.",wn-0084:4:109,scrub,109,,,,,,,False,0.5
wn-0084,4,discovery,discovered,,A main computer issue,,"A main computer issue, probably serious enough to cause a scrub on its own, was also discovered.",wn-0084:4:116,discover,116,,,,,,,False,0.6
wn-0084,5,launch,launched,,This long-anticipated flight,January 2005,"This long-anticipated flight was originally expected to be launched in January 2005, however a series of setbacks forced a series of delays, with the flight most recently scheduled to be in early 2006.",wn-0084:5:129,launch,129,,,DATE:January 2005,in,,,False,0.65
wn-0084,5,delay,delays,,,January 2005,"This long-anticipated flight was originally expected to be launched in January 2005, however a series of setbacks forced a series of delays, with the flight most recently scheduled to be in early 2006.",wn-0084:5:143,delay,143,,,DATE:January 2005,,,,False,0.55
wn-0084,6,launch,launched,,It,,It was intended to be launched from the Kwajalein atoll in the middle of the Pacific Ocean.,wn-0084:6:162,launch,162,,,,,,,False,0.6
wn-0084,7,launch,launch,The maiden voyage,a Naval Research Laboratory satellite,,The maiden voyage was originally intended to launch from Vandenberg Air Force Base in California with a Naval Research Laboratory satellite and a Space Services Incorporated space burial payload.,wn-0084:7:183,launch,183,,,,,Vandenberg Air Force Base,FAC:Vandenberg Air Force Base,False,0.6
wn-0084,9,launch,launch,,,,The launch price per pound for the Falcon I is substantially cheaper than that of other US launch vehicles.,wn-0084:9:232,launch,232,,,,,,,False,0.5
wn-0084,9,launch,launch,,,,The launch price per pound for the Falcon I is substantially cheaper than that of other US launch vehicles.,wn-0084:9:248,launch,248,,,,,,,False,0.5
wn-0085,3,launch,launch,,,,The Chinese hope to develop its own pollution free fuels that may be used in high capacity rockets that may be able to launch upwards of 25 tons into space.,wn-0085:3:71,launch,71,,,,,,,False,0.55
wn-0085,8,launch,launch,The Shenzhou 7 mission,three astronauts,2007,The Shenzhou 7 mission expects to launch three astronauts into space in 2007.,wn-0085:8:156,launch,156,,,DATE:2007,in,,,False,0.65
wn-0085,9,launch,launching,,parts,,Subsequent missions include plans for launching parts of their space station and eventually.,wn-0085:9:169,launch,169,,,,,,,False,0.6
wn-0085,11,launch,launch,Chinese,the Chang’e 1 lunar orbiter,2006,By 2006 the Chinese hope to launch the Chang’e 1 lunar orbiter which is designed around a Chinese commercial satellite.,wn-0085:11:197,launch,197,NORP:Chinese,,DATE:2006,,,,False,0.75
wn-0087,0,discovery,discovered,MySpace members,,December 2005,"In December 2005, MySpace members discovered that mentions and links to content hosted by rival video-swapping site YouTube were disabled.",wn-0087:0:6,discover,6,,,DATE:December 2005,in,,,False,0.6
wn-0088,1,discovery,discover,Scientists,new meaning,,Scientists hope to discover new meaning to the beginning of our solar system.,wn-0088:1:29,discover,29,,,,,,,False,0.6
wn-0088,3,landing,lands,,it,just over seven years,Its journey will have lasted a total of just over seven years when it lands in the Utah desert.,wn-0088:3:80,land,80,,,DATE:just over seven years,,,,False,0.65
wn-0088,10,landing,descent,,its,,"During its descent over the desert, the capsule is scheduled to deploy two parachutes, though NASA officials said they have prepared for the possibility of a hard landing.",wn-0088:10:290,descent,290,,,,,,,False,0.55
wn-0088,10,landing,landing,,,,"During its descent over the desert, the capsule is scheduled to deploy two parachutes, though NASA officials said they have prepared for the possibility of a hard landing.",wn-0088:10:317,landing,317,,,,,,,False,0.5
wn-0088,11,failure,crashed,,A NASA probe,2004,A NASA probe called Genesis crashed to Earth in 2004 when its parachute failed to open.,wn-0088:11:324,crash,324,,,DATE:2004,in,,,False,0.65
wn-0088,11,failure,failed,,its parachute,2004,A NASA probe called Genesis crashed to Earth in 2004 when its parachute failed to open.,wn-0088:11:332,fail,332,,,DATE:2004,,,,False,0.65
wn-0088,12,failure,destroyed,,the spacecraft,three-year,"That craft had been on a three-year mission to collect solar wind ions, which were recovered by scientists even though the spacecraft was destroyed.",wn-0088:12:362,destroy,362,,,DATE:three-year,,,,False,0.65
wn-0088,13,failure,disaster,,Columbia shuttle,six months,"Stardust's project manager, Tom Duxbury, said that ""after the Genesis incident and the Columbia shuttle disaster, the mission's team spent six months testing and reviewing the spacecraft's design to make sure there were no errors"".",wn-0088:13:384,disaster,384,,SPACECRAFT:Columbia shuttle,DATE:six months,,,,False,0.75
wn-0089,1,landing,land,,The Stardust Spacecraft,"Sunday January 15, 2006","The Stardust Spacecraft is scheduled to land at around 5:12am (eastern time) on Sunday January 15, 2006.",wn-0089:1:19,land,19,,,"DATE:Sunday January 15, 2006",,,,False,0.65
wn-0089,21,discovery,identify,you,those,,"""We think a significant fraction of comets will be stardust particles actually older than Earth and older than the Sun, and for drama the stars, and the way you identify those is by their isotopic ratios,"" Stardust Principal Investigator Don Brownlee said.",wn-0089:21:620,identify,620,,,,,,,False,0.6
wn-0089,24,failure,explosions,,supernova,,"Stardust's main mission was to capture dust particles from comet Wild 2, but it is also believed to have captured dust from distant stars, perhaps created in supernova explosions less than 10 million years ago.",wn-0089:24:690,explosion,690,,,,,,,False,0.55
wn-0089,25,discovery,found,,The dust,,The dust can only be found using using a high-magnification microscope with a field of view smaller than a grain of salt.,wn-0089:25:704,find,704,,,,,,,False,0.6
wn-0089,26,discovery,find,,these millions,,"But now they have the difficult task of trying to find all these millions of particles, which takes more time and man power that NASA has.",wn-0089:26:735,find,735,,,,,,,False,0.6
wn-0089,32,discovery,find,we,these grains,,"""Like SETI@home, which is the world's largest computer, we hope Stardust@home will also be a large computer, though more of a neural network, using brains together to find these grains,"" said Bryan Mendez of the Center for Science Education at the Space Sciences Laboratory.",wn-0089:32:889,find,889,,,,,,,False,0.6
wn-0089,35,discovery,find,the volunteer,the track,,"In the test, the volunteer is asked to find the track in a few test samples.",wn-0089:35:954,find,954,,,,,,,False,0.6
wn-0089,38,discovery,spotting,,dust grain tracks,,"If at least 20 of these report a track, UC Berkeley undergraduates who are expert at spotting dust grain tracks will confirm the identification.",wn-0089:38:1029,spot,1029,,,,,,,False,0.6
wn-0089,43,discovery,finding,,an interstellar dust grain,,"The other neat thing is that there are no limitations and the more images you examine, the better chance you have at finding an interstellar dust grain.",wn-0089:43:1159,find,1159,,,,,,,False,0.6
wn-0089,44,discovery,find,you,that,,"Any interstellar dust particles that you find, then you will appear as a co-author on any scientific paper by the Stardust@home collaboration announcing the discovery of the particle.",wn-0089:44:1172,find,1172,,,,,,,False,0.6
wn-0089,44,discovery,discovery,,the particle,,"Any interstellar dust particles that you find, then you will appear as a co-author on any scientific paper by the Stardust@home collaboration announcing the discovery of the particle.",wn-0089:44:1193,discovery,1193,,,,,,,False,0.55
wn-0089,49,launch,launched,,The Stardust spacecraft,"February 7, 1999","The Stardust spacecraft was launched on February 7, 1999, from Cape Canaveral Air Station, Florida, aboard a Delta II rocket.",wn-0089:49:1326,launch,1326,,,"DATE:February 7, 1999",on,,,False,0.65
wn-0090,0,flyby,encounter,,its,,"Following the return of the Stardust space capsule from its encounter with the Comet Wild 2, NASA scientists have come up with a novel approach to dealing with the samples of ""interstellar dust"" that have been collected; they want help from the public.",wn-0090:0:10,encounter,10,,,,,,,False,0.55
wn-0090,2,flyby,encounter,,,2004,"Stardust@homeOnly one side of the collector was exposed towards the stream of particles coming off the Comet Wild 2 during the encounter in 2004, while the other side was used to collect interstellar dust at an earlier point in the spacecraft's journey.",wn-0090:2:96,encounter,96,,,DATE:2004,,,,False,0.55
wn-0090,4,discovery,found,,they,,They will be examined after they are found with the help of Stardust@home.,wn-0090:4:166,find,166,,,,,,,False,0.6
wn-0091,9,failure,exploded,,that,,"""There were two particularly large comet particles that had 'exploded' inside,"" said the memo.",wn-0091:9:146,explode,146,,,,,,,False,0.6
wn-0091,10,landing,landed,,they,,A lot of the largest particles shattered into little bits of black debris when they landed on the collecter.,wn-0091:10:171,land,171,,,,,,,False,0.6
wn-0091,11,landing,landed,,they,,"But many other visible particles left tracks as they landed at 13,000 MPH and stopped fully intact.",wn-0091:11:185,land,185,,,,,MPH,ORG:MPH,False,0.6
