node_id,node_type,label,category,doc_count,mention_count,time_value,doc_id,negated
wn-0204:2:59,event,discovery: discovery,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:3:66,event,discovery: found,discovery,1,1,P200D,wn-0204,False
wn-0204:5:139,event,discovery: found,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:6:150,event,discovery: findings,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:7:173,event,discovery: discovery,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:9:219,event,discovery: discovery,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:10:228,event,discovery: discoveries,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:11:238,event,discovery: found,discovery,1,1,,wn-0204,False
wn-0204:12:272,event,discovery: discovery,discovery,1,1,P3Y,wn-0204,False
wn-0204:15:336,event,discovery: discovery,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:16:370,event,discovery: found,discovery,1,1,2007-05-22,wn-0204,False
wn-0204:21:522,event,discovery: discoveries,discovery,1,1,2004,wn-0204,False
wn-0205:0:3,event,launch: launch,launch,1,1,P3MO,wn-0205,False
wn-0205:0:4,event,delay: delayed,delay,1,1,P3MO,wn-0205,False
wn-0205:0:30,event,launch: launch,launch,1,1,2007-06-08,wn-0205,False
wn-0205:3:108,event,launch: launch,launch,1,1,2007-06-03,wn-0205,False
wn-0205:3:155,event,launch: launching,launch,1,1,2007-06-03,wn-0205,False
wn-0205:4:173,event,launch: launch,launch,1,1,2007-06-03,wn-0205,False
wn-0206:1:13,event,launch: blasted off,launch,1,1,2007-06-08,wn-0206,False
wn-0206:2:38,event,launch: lifted off,launch,1,1,2007-06-09T19:38,wn-0206,False
wn-0206:2:50,event,launch: launch,launch,1,1,,wn-0206,False
wn-0206:3:60,event,launch: launch,launch,1,1,2003-02-01,wn-0206,False
wn-0206:3:74,event,launch: launch,launch,1,1,2003-02-01,wn-0206,False
wn-0206:3:83,event,failure: disaster,failure,1,1,2003-02-01,wn-0206,False
wn-0206:4:94,event,docking: dock,docking,1,1,2007-06-10,wn-0206,False
wn-0206:9:221,event,launch: launch,launch,1,1,2008-03,wn-0206,False
wn-0206:11:287,event,failure: crash,failure,1,1,2007-06-09,wn-0206,False
wn-0206:12:302,event,launch: launch,launch,1,1,2007-06-08,wn-0206,False
wn-0206:14:333,event,delay: delay,delay,1,1,2007-06-09,wn-0206,False
wn-0206:14:336,event,launch: launch,launch,1,1,2007-06-09,wn-0206,False
wn-0207:1:38,event,launch: took off,launch,1,1,2007-06-08,wn-0207,False
wn-0207:7:177,event,launch: launch,launch,1,1,2007-06-09,wn-0207,False
wn-0207:8:230,event,discovery: found,discovery,1,1,2007-06-09T14:00,wn-0207,False
wn-0207:8:238,event,docking: dock,docking,1,1,2007-06-09T14:00,wn-0207,False
wn-0208:2:5,event,docking: docked,docking,1,1,2007-06-10,wn-0208,False
wn-0208:3:30,event,docking: docked,docking,1,1,2007-06-11T15:36,wn-0208,False
wn-0209:2:44,event,failure: glitch,failure,1,1,2007-06-12,wn-0209,False
wn-0209:3:47,event,failure: anomaly,failure,1,1,2007-06-05,wn-0209,False
wn-0209:5:122,event,launch: liftoff,launch,1,1,2003-02-01,wn-0209,False
wn-0209:5:128,event,failure: disintegrate,failure,1,1,2003-02-01,wn-0209,False
wn-0209:6:154,event,failure: accident,failure,1,1,2007-06-12,wn-0209,False
wn-0209:8:231,event,failure: anomaly,failure,1,1,2007-06-12,wn-0209,False
wn-0210:0:39,event,launch: liftoff,launch,1,1,2007-06-08,wn-0210,False
wn-0210:2:58,event,discovery: discovered,discovery,1,1,2007-06-12,wn-0210,False
wn-0210:5:155,event,failure: disaster,failure,1,1,2003,wn-0210,False
wn-0210:5:168,event,failure: lost,failure,1,1,2003,wn-0210,False
wn-0211:0:23,event,discovery: found,discovery,1,1,2007-06-12,wn-0211,False
wn-0211:11:278,event,discovery: discovery,discovery,1,1,2007-04,wn-0211,False
wn-0213:1:48,event,failure: failed,failure,1,1,P2D,wn-0213,False
wn-0213:2:64,event,failure: failure,failure,1,1,2007-06-14,wn-0213,False
wn-0213:9:225,event,failure: fail,failure,1,1,2007-06-14,wn-0213,False
wn-0213:10:244,event,failure: failure,failure,1,1,2007-06-14,wn-0213,False
wn-0213:10:248,event,discovery: observed,discovery,1,1,2007-06-14,wn-0213,True
wn-0213:14:416,event,launch: liftoff,launch,1,1,2007-06-08,wn-0213,False
wn-0215:1:24,event,failure: crashed,failure,1,1,,wn-0215,False
wn-0215:3:85,event,failure: failed,failure,1,1,2007-06-16,wn-0215,False
wn-0215:16:312,event,failure: fail,failure,1,1,2007-06-16,wn-0215,False
wn-0216:0:2,event,landing: landing,landing,1,1,2007-06-21,wn-0216,True
wn-0216:0:11,event,delay: postponed,delay,1,1,2007-06-21,wn-0216,False
wn-0216:0:22,event,landing: landing,landing,1,1,2007-06-21,wn-0216,False
wn-0216:2:61,event,landing: landing,landing,1,1,2007-06-21,wn-0216,False
wn-0216:3:80,event,landing: landing,landing,1,1,2007-06-21,wn-0216,False
wn-0216:4:89,event,landing: land,landing,1,1,P3D,wn-0216,False
wn-0216:5:101,event,landing: land,landing,1,1,2007-06-22,wn-0216,False
wn-0216:9:166,event,delay: postpone,delay,1,1,2007-06-24,wn-0216,False
wn-0216:9:167,event,landing: landing,landing,1,1,2007-06-24,wn-0216,True
wn-0216:9:180,event,landing: landing,landing,1,1,2007-06-24,wn-0216,False
wn-0216:12:256,event,landing: landing,landing,1,1,2007-06-20,wn-0216,False
wn-0216:13:276,event,discovery: found,discovery,1,1,2007-06-19,wn-0216,False
wn-0216:13:288,event,discovery: found,discovery,1,1,2007-06-19,wn-0216,False
wn-0216:13:294,event,docking: docked,docking,1,1,2007-06-19,wn-0216,False
wn-0216:14:305,event,discovery: found,discovery,1,1,2007-06-21,wn-0216,False
wn-0217:0:8,event,landing: landing,landing,1,1,2007-06-22,wn-0217,False
wn-0217:1:64,event,landing: landing,landing,1,1,PT20H,wn-0217,False
wn-0217:2:69,event,landing: landing,landing,1,1,2007-06-22,wn-0217,False
wn-0217:2:94,event,delay: postpone,delay,1,1,2007-06-22,wn-0217,False
wn-0217:2:96,event,landing: landing,landing,1,1,2007-06-22,wn-0217,True
wn-0217:2:107,event,failure: cancel,failure,1,1,2007-06-22,wn-0217,False
wn-0217:2:114,event,landing: land,landing,1,1,2007-06-22,wn-0217,False
wn-0217:3:127,event,landing: landing,landing,1,1,2007-06-22,wn-0217,False
wn-0217:6:200,event,delay: delay,delay,1,1,2007-10-20,wn-0217,False
wn-0217:6:208,event,discovery: identified,discovery,1,1,2007-10-20,wn-0217,False
wn-0217:12:384,event,failure: failure,failure,1,1,2007-06-22,wn-0217,False
wn-0217:14:463,event,delay: delayed,delay,1,1,2007-06-22,wn-0217,False
wn-0217:14:467,event,launch: launch,launch,1,1,2007-06-22,wn-0217,True
wn-0217:14:483,event,discovery: discovery,discovery,1,1,2007-06-22,wn-0217,False
wn-0217:14:490,event,docking: docked,docking,1,1,2007-06-22,wn-0217,False
wn-0218:6:146,event,delay: delay,delay,1,1,PT40M,wn-0218,False
wn-0219:0:5,event,launch: launch,launch,1,1,2007-07-10,wn-0219,False
wn-0219:1:25,event,launch: launch,launch,1,1,2007-08-03,wn-0219,False
wn-0219:2:53,event,landing: land,landing,1,1,2007-07-10,wn-0219,False
wn-0219:3:81,event,launch: launch,launch,1,1,2007-08-03,wn-0219,False
wn-0219:3:100,event,launch: launch,launch,1,1,2007-08-24,wn-0219,False
wn-0219:5:144,event,landing: landing,landing,1,1,2008-05-28,wn-0219,False
wn-0219:6:161,event,discovery: identified,discovery,1,1,2002,wn-0219,False
wn-0219:7:191,event,discovery: find,discovery,1,1,2007-07-10,wn-0219,False
wn-0219:7:200,event,landing: landing,landing,1,1,2007-07-10,wn-0219,False
wn-0220:2:55,event,launch: taken off,launch,1,1,2007-07-11,wn-0220,False
wn-0221:0:11,event,discovery: detected,discovery,1,1,,wn-0221,False
wn-0221:1:42,event,discovery: found,discovery,1,1,2007-07-12,wn-0221,False
wn-0221:2:56,event,discovery: identified,discovery,1,1,2007-07-12,wn-0221,False
wn-0221:4:153,event,discovery: observed,discovery,1,1,2007-07-12,wn-0221,False
wn-0221:5:173,event,discovery: Finding,discovery,1,1,2007-07-12,wn-0221,False
wn-0222:1:41,event,discovery: identified,discovery,1,1,2007-07-26,wn-0222,False
wn-0222:6:110,event,discovery: detect,discovery,1,1,2007-07-26,wn-0222,False
wn-0223:4:104,event,discovery: found,discovery,1,1,2007-07-27,wn-0223,False
wn-0223:4:111,event,failure: explosion,failure,1,1,2007-07-27,wn-0223,False
wn-0223:5:146,event,failure: explosion,failure,1,1,2007-07-27,wn-0223,False
wn-0223:8:194,event,failure: accident,failure,1,1,,wn-0223,False
wn-0224:3:104,event,failure: failure,failure,1,1,2007-07-31,wn-0224,False
wn-0224:4:134,event,flyby: encounter,flyby,1,1,2007-07-31,wn-0224,False
wn-0225:0:8,event,discovery: discovered,discovery,1,1,,wn-0225,False
wn-0225:7:188,event,discovery: find,discovery,1,1,2007-08-07,wn-0225,False
wn-0226:0:10,event,discovery: found,discovery,1,1,2007-08-11,wn-0226,False
wn-0226:1:27,event,discovery: spotted,discovery,1,1,2007-08-11,wn-0226,False
wn-0226:2:55,event,discovery: found,discovery,1,1,2007-08-11,wn-0226,False
wn-0226:9:198,event,discovery: found,discovery,1,1,2007-08-11,wn-0226,False
wn-0226:10:230,event,launch: launched,launch,1,1,2006-10-08,wn-0226,False
wn-0226:12:292,event,launch: took off,launch,1,1,2007-08-11,wn-0226,False
wn-0228:4:77,event,discovery: Sightings,discovery,1,1,2007-08-13,wn-0228,False
wn-0229:2:56,event,landing: landing,landing,1,1,2007-08-21,wn-0229,False
wn-0229:3:70,event,landing: landing,landing,1,1,2007-08-21T14:06,wn-0229,False
wn-0229:4:92,event,landing: landing,landing,1,1,2007-08-21,wn-0229,False
wn-0230:0:7,event,launch: launch,launch,1,1,2007-09-05,wn-0230,False
wn-0230:0:16,event,launch: lifted off,launch,1,1,2007-09-05,wn-0230,False
wn-0230:0:30,event,failure: failed,failure,1,1,2007-09-05,wn-0230,False
wn-0230:0:33,event,failure: loss,failure,1,1,2007-09-05,wn-0230,False
wn-0230:1:42,event,launch: launch,launch,1,1,2007-09-05,wn-0230,False
wn-0230:2:63,event,launch: launched,launch,1,1,2007-09-05,wn-0230,False
wn-0230:3:75,event,launch: launch,launch,1,1,2007-09-05,wn-0230,False
wn-0230:3:76,event,failure: failure,failure,1,1,2007-09-05,wn-0230,False
wn-0230:3:81,event,launch: launch,launch,1,1,2007-09-05,wn-0230,False
wn-0230:5:133,event,failure: failure,failure,1,1,2007-09-05,wn-0230,False
wn-0230:6:170,event,launch: launch,launch,1,1,2007-09-05,wn-0230,False
wn-0230:8:192,event,failure: crash,failure,1,1,2007-09-05,wn-0230,False
wn-0231:0:9,event,flyby: flyby,flyby,1,1,2007-09-10,wn-0231,False
wn-0231:3:67,event,discovery: discovered,discovery,1,1,2004,wn-0231,False
wn-0231:3:75,event,flyby: flyby,flyby,1,1,2004,wn-0231,False
wn-0231:5:112,event,flyby: flyby,flyby,1,1,2007-09-10,wn-0231,False
wn-0231:5:131,event,flyby: flyby,flyby,1,1,2007-09-10,wn-0231,False
wn-0231:6:138,event,discovery: observation,discovery,1,1,2007-09-10,wn-0231,False
wn-0231:7:158,event,discovery: discovered,discovery,1,1,,wn-0231,False
wn-0231:8:178,event,discovery: discovering,discovery,1,1,2007-09-10,wn-0231,False
wn-0231:9:193,event,flyby: flyby,flyby,1,1,2007-09-10,wn-0231,False
wn-0231:9:200,event,flyby: flyby,flyby,1,1,2007-09-10,wn-0231,False
wn-0232:0:18,event,landing: lands,landing,1,1,2007-09-13,wn-0232,False
wn-0233:0:23,event,launch: launched,launch,1,1,2007-09-14,wn-0233,False
wn-0233:1:39,event,launch: launch,launch,1,1,2007-09-19T01:31,wn-0233,False
wn-0233:7:225,event,delay: delay,delay,1,1,P1D,wn-0233,False
wn-0233:7:227,event,launch: launch,launch,1,1,P1D,wn-0233,True
wn-0233:7:234,event,launch: launch,launch,1,1,P1D,wn-0233,False
wn-0234:0:10,event,launch: launch,launch,1,1,2007-09-26,wn-0234,False
SPACECRAFT:Dawn probe,entity,Dawn probe,SPACECRAFT,1,1,,,False
wn-0234:2:44,event,launch: launch,launch,1,1,2008-06,wn-0234,False
wn-0234:2:61,event,delay: delays,delay,1,1,2008-06,wn-0234,False
wn-0234:2:72,event,delay: delay,delay,1,1,2008-06,wn-0234,False
wn-0234:3:85,event,launch: launch,launch,1,1,2007-09-12,wn-0234,False
wn-0234:3:99,event,launch: launch,launch,1,1,2007-09-12,wn-0234,False
wn-0234:4:116,event,launch: launch,launch,1,1,2007-09-26,wn-0234,False
wn-0234:5:136,event,launch: launches,launch,1,1,2007-09-19,wn-0234,False
wn-0234:18:435,event,discovery: observations,discovery,1,1,2007-09-19,wn-0234,False
wn-0234:22:571,event,launch: launch,launch,1,1,2007-09-26,wn-0234,False
wn-0235:3:91,event,discovery: found,discovery,1,1,2007-09-20,wn-0235,False
wn-0235:7:162,event,failure: crashed,failure,1,1,2007-09-20,wn-0235,False
wn-0235:9:191,event,discovery: found,discovery,1,1,2007-09-20,wn-0235,False
wn-0235:14:372,event,failure: explosion,failure,1,1,2007-09-20,wn-0235,False
wn-0235:15:408,event,discovery: find,discovery,1,1,2007-09-20,wn-0235,True
PERSON:Caroline Smith,entity,Caroline Smith,PERSON,1,1,,,False
wn-0236:0:9,event,discovery: found,discovery,1,1,2007-09-15,wn-0236,False
wn-0236:1:47,event,discovery: found,discovery,1,1,2007-09-21,wn-0236,False
PERSON:Jose Ishitsuka,entity,Jose Ishitsuka,PERSON,1,1,,,False
wn-0236:2:82,event,failure: exploding,failure,1,1,2007-09-21,wn-0236,False
wn-0237:10:348,event,discovery: find,discovery,1,1,2007-09-24,wn-0237,False
wn-0238:1:35,event,discovery: discovery,discovery,1,1,2007-10-04,wn-0238,False
wn-0238:10:330,event,discovery: found,discovery,1,1,2007-10-04,wn-0238,False
wn-0238:13:399,event,discovery: observe,discovery,1,1,2007-10-04,wn-0238,False
wn-0238:14:418,event,discovery: detect,discovery,1,1,2007-10-04,wn-0238,False
wn-0239:0:43,event,discovery: detecting,discovery,1,1,2007-10-05,wn-0239,False
wn-0239:7:232,event,launch: launch,launch,1,1,2007-10-05,wn-0239,False
PERSON:Sputnik,entity,Sputnik,PERSON,1,1,,,False
wn-0240:0:7,event,launch: launched,launch,1,1,2007-10-24,wn-0240,False
wn-0240:1:36,event,launch: lifted off,launch,1,1,2007-10-24T18:05,wn-0240,False
wn-0240:3:73,event,launch: launch,launch,1,1,2007-10-24,wn-0240,False
wn-0240:10:231,event,launch: launched,launch,1,1,2007-09,wn-0240,False
GPE:Japan,entity,Japan,GPE,1,1,,,False
wn-0240:13:346,event,failure: explosion,failure,1,1,2007-01,wn-0240,False
wn-0241:1:55,event,discovery: found,discovery,1,1,2004,wn-0241,False
wn-0241:1:91,event,failure: destroyed,failure,1,1,2004,wn-0241,False
wn-0241:7:267,event,discovery: discovered,discovery,1,1,2007-10-24,wn-0241,False
wn-0242:11:321,event,discovery: discovered,discovery,1,1,1892-11-06,wn-0242,False
PERSON:Edwin Holmes,entity,Edwin Holmes,PERSON,1,1,,,False
wn-0242:12:358,event,discovery: discovered,discovery,1,1,2007-10-27,wn-0242,False
wn-0243:1:32,event,failure: disaster,failure,1,1,2007-11-05,wn-0243,False
wn-0243:2:55,event,launch: launched,launch,1,1,2007-10-23,wn-0243,False
wn-0243:5:124,event,discovery: detected,discovery,1,1,2007-11-05,wn-0243,False
wn-0243:8:178,event,landing: land,landing,1,1,2007-11-05T13:02,wn-0243,False
wn-0244:12:339,event,launch: lift off,launch,1,1,2007-12-06,wn-0244,False
wn-0244:12:351,event,docking: dock,docking,1,1,2007-12-06,wn-0244,False
ORG:Harmony,entity,Harmony,ORG,1,1,,,False
wn-0245:18:350,event,launch: launch,launch,1,1,2007-11-28,wn-0245,False
ORG:Landsat Data Continuity Mission,entity,the Landsat Data Continuity Mission,ORG,1,1,,,False
wn-0246:1:28,event,discovery: findings,discovery,1,1,2007-11-22,wn-0246,False
wn-0246:10:298,event,discovery: findings,discovery,1,1,2007-11-29,wn-0246,False
wn-0247:5:116,event,discovery: identified,discovery,1,1,2007-12-05,wn-0247,False
wn-0247:8:175,event,failure: failed,failure,1,1,2007-12-05,wn-0247,False
wn-0248:0:6,event,launch: launch,launch,1,1,2007-12-09,wn-0248,True
wn-0248:0:32,event,delay: delayed,delay,1,1,2008-01-02,wn-0248,False
wn-0248:0:43,event,delay: scrubbing,delay,1,1,2007-12-09,wn-0248,False
wn-0248:0:46,event,launch: launch,launch,1,1,2007-12-09,wn-0248,False
wn-0248:1:61,event,delay: scrub,delay,1,1,2007-12-09T07:24,wn-0248,False
wn-0248:1:63,event,launch: launch,launch,1,1,2007-12-09T07:24,wn-0248,False
wn-0248:3:124,event,failure: malfunctioning,failure,1,1,2007-12-09,wn-0248,False
wn-0248:3:128,event,launch: launch,launch,1,1,2007-12-09,wn-0248,False
wn-0248:3:145,event,launch: launch,launch,1,1,2007-12-09,wn-0248,False
wn-0248:4:166,event,delay: postponement,delay,1,1,2007-01-02,wn-0248,False
wn-0248:6:209,event,delay: delay,delay,1,1,2007-12-09,wn-0248,False
wn-0248:6:211,event,launch: launch,launch,1,1,2007-12-09,wn-0248,False
wn-0249:7:219,event,discovery: found,discovery,1,1,2007-12-13,wn-0249,False
wn-0249:8:232,event,failure: exploding,failure,1,1,2007-12-13,wn-0249,False
wn-0249:9:270,event,discovery: observations,discovery,1,1,2007-12-13,wn-0249,False
PRODUCT:Voyager,entity,Voyager,PRODUCT,1,1,,,False
wn-0250:0:6,event,delay: postponed,delay,1,1,2007-12-23,wn-0250,False
wn-0250:0:23,event,launch: took off,launch,1,1,2007-12-23,wn-0250,False
wn-0250:3:103,event,launch: launched,launch,1,1,2007-12-18T09:15,wn-0250,False
wn-0250:5:130,event,launch: launch,launch,1,1,2007-12-18,wn-0250,False
wn-0250:5:135,event,landing: landed,landing,1,1,2007-12-18,wn-0250,False
wn-0251:0:2,event,discovery: discovered,discovery,1,1,2008,wn-0251,False
wn-0251:1:34,event,discovery: discovery,discovery,1,1,2007,wn-0251,False
wn-0251:8:239,event,flyby: fly,flyby,1,1,2007-12-24,wn-0251,False
wn-0252:0:5,event,launch: launch,launch,1,1,2008-01,wn-0252,True
wn-0252:0:18,event,delay: postponed,delay,1,1,2008-01,wn-0252,False
wn-0252:1:33,event,delay: delay,delay,1,1,2007-12,wn-0252,False
wn-0252:1:39,event,failure: faulty,failure,1,1,2007-12,wn-0252,False
wn-0252:1:51,event,launch: launch,launch,1,1,2007-12,wn-0252,False
wn-0252:2:70,event,launch: launch,launch,1,1,2007-01-24,wn-0252,False
wn-0252:3:118,event,discovery: findings,discovery,1,1,2008-01-04,wn-0252,False
wn-0252:4:133,event,launch: launch,launch,1,1,2007-12-06,wn-0252,False
wn-0252:4:143,event,failure: failed,failure,1,1,2007-12-06,wn-0252,False
wn-0252:4:152,event,launch: launch,launch,1,1,2007-12-09,wn-0252,False
wn-0252:5:193,event,failure: explosion,failure,1,1,2008-01-04,wn-0252,False
wn-0252:6:217,event,failure: faulty,failure,1,1,2008-01-04,wn-0252,False
wn-0253:0:10,event,discovery: identified,discovery,1,1,2008-01-04,wn-0253,False
wn-0253:4:103,event,discovery: identified,discovery,1,1,1972-01-05,wn-0253,False
wn-0254:5:138,event,failure: exploding,failure,1,1,2008-01-13,wn-0254,False
wn-0254:8:232,event,discovery: discovered,discovery,1,1,1963,wn-0254,False
wn-0254:9:241,event,discovery: found,discovery,1,1,2008-01-13,wn-0254,False
wn-0254:18:481,event,discovery: found,discovery,1,1,2008-01-13,wn-0254,False
wn-0255:5:118,event,flyby: encounter,flyby,1,1,2011-03,wn-0255,False
wn-0255:6:148,event,flyby: flyby,flyby,1,1,2008-01-14,wn-0255,False
wn-0255:7:160,event,flyby: flyby,flyby,1,1,2008-01-14,wn-0255,False
wn-0255:11:238,event,flyby: flyby,flyby,1,1,2008-01-14,wn-0255,False
wn-0255:12:295,event,flyby: flyby,flyby,1,1,2008-01-14,wn-0255,False
ORG:Mariner,entity,Mariner,ORG,1,1,,,False
wn-0255:14:325,event,flyby: flyby,flyby,1,1,2008-01-14,wn-0255,False
wn-0255:14:335,event,discovery: observations,discovery,1,1,2008-01-14,wn-0255,False
wn-0255:15:352,event,flyby: flyby,flyby,1,1,2008-01-14,wn-0255,False
wn-0255:16:373,event,launch: launched,launch,1,1,2004-08-03,wn-0255,False
wn-0255:17:393,event,flyby: flown,flyby,1,1,2008-01-14,wn-0255,False
wn-0255:19:443,event,flyby: encounter,flyby,1,1,2011,wn-0255,False
wn-0256:0:5,event,launch: Launch,launch,1,1,2008-01-21,wn-0256,False
wn-0256:0:10,event,launch: launch,launch,1,1,2008-01-21,wn-0256,False
wn-0256:1:26,event,launch: launch,launch,1,1,2008-01-21,wn-0256,False
wn-0256:2:31,event,launch: launched,launch,1,1,2008-01-21,wn-0256,False
GPE:Israel,entity,Israel,GPE,1,1,,,False
wn-0256:3:54,event,launch: launched,launch,1,1,2008-01-21T03:45,wn-0256,False
wn-0256:4:73,event,launch: launch,launch,1,1,2008-01-21T04:05,wn-0256,False
wn-0256:5:95,event,launch: launch,launch,1,1,PT80M,wn-0256,False
wn-0256:6:110,event,launch: launch,launch,1,1,2008-01-21,wn-0256,True
wn-0256:6:112,event,delay: delayed,delay,1,1,2008-01-21,wn-0256,False
wn-0256:7:128,event,launch: launch,launch,1,1,2008-01-21,wn-0256,True
wn-0256:7:131,event,failure: cancelled,failure,1,1,2008-01-21,wn-0256,False
wn-0256:14:359,event,launch: launch,launch,1,1,P45Y,wn-0256,False
wn-0257:2:79,event,discovery: discovered,discovery,1,1,2007-10-11,wn-0257,False
ORG:Catalina Sky Survey,entity,the Catalina Sky Survey,ORG,1,1,,,False
